1 1 0.3307 low speed 0.15 1
1 1 0.3307 low speed 0.15 1
1 1 0.5791 low speed 0.15 1
1 1 0.4111 low speed 0.15 1
1 0 0.3604 low speed 0.15 1
1 1 0.5114 low speed 0.15 1
1 1 0.4197 low speed 0.15 1
1 1 0.5185 low speed 0.15 1
1 1 0.4071 low speed 0.15 1
1 0 0.4597 low speed 0.15 1
1 1 0.4488 low speed 0.15 1
1 1 0.9862 low speed 0.15 1
1 1 0.3855 low speed 0.15 1
1 1 0.3389 low speed 0.15 1
1 1 0.4988 low speed 0.15 1
1 0 0.3128 low speed 0.15 1
1 1 0.3262 low speed 0.15 1
1 1 0.4308 low speed 0.15 1
1 1 0.3862 low speed 0.15 1
1 1 0.4273 low speed 0.15 1
1 1 0.4916 low speed 0.15 1
1 1 0.7925 low speed 0.15 1
1 1 0.4522 low speed 0.15 1
1 1 0.3198 low speed 0.15 1
1 0 0.5161 low speed 0.15 1
1 1 0.4599 low speed 0.15 1
1 1 0.5282 low speed 0.15 1
1 0 0.5184 low speed 0.15 1
1 1 0.4184 low speed 0.15 1
1 1 0.4375 low speed 0.15 1
1 0 0.4332 low speed 0.15 1
1 1 0.4341 low speed 0.15 1
1 1 0.5785 low speed 0.15 1
1 1 0.4679 low speed 0.15 1
1 1 0.4166 low speed 0.15 1
1 1 0.5435 low speed 0.15 1
1 1 0.4063 low speed 0.15 1
1 1 0.4387 low speed 0.15 1
1 1 0.3262 low speed 0.15 1
1 1 0.392 low speed 0.15 1
1 1 0.4665 low speed 0.15 1
1 1 0.4375 low speed 0.15 1
1 1 0.3491 low speed 0.15 1
1 1 0.4413 low speed 0.15 1
1 1 0.5785 low speed 0.15 1
1 1 0.3939 low speed 0.15 1
1 1 0.4648 low speed 0.15 1
1 1 0.4071 low speed 0.15 1
1 1 0.4235 low speed 0.15 1
1 1 0.3414 low speed 0.15 1
1 0 0.7189 low speed 0.15 1
1 1 0.5345 low speed 0.15 1
1 0 0.3293 low speed 0.15 1
1 0 0.3128 low speed 0.15 1
1 0 0.4005 low speed 0.15 1
1 1 0.5114 low speed 0.15 1
1 1 0.4536 low speed 0.15 1
1 0 0.4875 low speed 0.15 1
1 0 0.3455 low speed 0.15 1
1 1 0.4482 low speed 0.15 1
1 1 0.4839 low speed 0.15 1
1 1 0.4679 low speed 0.15 1
1 0 0.5184 low speed 0.15 1
1 0 0.4875 low speed 0.15 1
1 1 0.7854 low speed 0.15 1
1 1 0.5532 low speed 0.15 1
1 1 0.8039 low speed 0.15 1
1 0 0.4952 low speed 0.15 1
1 1 0.8039 low speed 0.15 1
1 1 0.3802 low speed 0.15 1
1 1 0.4063 low speed 0.15 1
1 1 0.3973 low speed 0.15 1
1 0 0.3161 low speed 0.15 1
1 0 0.4415 low speed 0.15 1
1 1 0.7967 low speed 0.15 1
1 1 0.41 low speed 0.15 1
1 1 0.5595 low speed 0.15 1
1 1 0.3833 low speed 0.15 1
1 1 0.4235 low speed 0.15 1
1 1 0.3886 low speed 0.15 1
1 1 0.3813 low speed 0.15 1
1 1 0.4534 low speed 0.15 1
1 1 1.2522 low speed 0.15 1
1 0 0.7189 low speed 0.15 1
1 1 0.3526 low speed 0.15 1
1 1 0.4063 low speed 0.15 1
1 0 0.3724 low speed 0.15 1
1 1 0.4368 low speed 0.15 1
1 1 0.3502 low speed 0.15 1
1 1 0.4821 low speed 0.15 1
1 0 0.7189 low speed 0.15 1
1 1 0.3954 low speed 0.15 1
1 1 0.3931 low speed 0.15 1
1 1 0.4521 low speed 0.15 1
1 1 0.5063 low speed 0.15 1
1 1 0.3389 low speed 0.15 1
1 1 0.5684 low speed 0.15 1
1 1 0.7967 low speed 0.15 1
1 1 0.5532 low speed 0.15 1
1 1 0.5111 low speed 0.15 1
1 1 0.6315 low speed 0.15 1
1 1 0.7854 low speed 0.15 1
1 1 0.4441 low speed 0.15 1
1 1 0.3862 low speed 0.15 1
1 1 0.526 low speed 0.15 1
1 1 0.3813 low speed 0.15 1
1 1 0.7034 low speed 0.15 1
1 1 0.418 low speed 0.15 1
1 1 0.41 low speed 0.15 1
1 1 0.4111 low speed 0.15 1
1 1 0.4063 low speed 0.15 1
1 1 0.4268 low speed 0.15 1
1 1 0.3526 low speed 0.15 1
1 1 0.3358 low speed 0.15 1
1 1 0.4161 low speed 0.15 1
1 1 0.914 low speed 0.15 1
1 1 0.3328 low speed 0.15 1
1 1 0.3982 low speed 0.15 1
1 1 0.5047 low speed 0.15 1
1 1 0.6341 low speed 0.15 1
1 0 0.3685 low speed 0.15 1
1 1 0.3982 low speed 0.15 1
1 1 0.331 low speed 0.15 1
1 1 0.3813 low speed 0.15 1
1 1 0.4998 low speed 0.15 1
1 1 0.4235 low speed 0.15 1
1 1 0.4463 low speed 0.15 1
1 1 0.5863 low speed 0.15 1
1 1 0.4029 low speed 0.15 1
1 1 0.7263 low speed 0.15 1
1 1 0.4492 low speed 0.15 1
1 0 0.3546 low speed 0.15 1
1 1 0.4268 low speed 0.15 1
1 0 0.3261 low speed 0.15 1
1 0 0.3161 low speed 0.15 1
1 1 0.4633 low speed 0.15 1
1 1 0.5532 low speed 0.15 1
1 1 0.34 low speed 0.15 1
1 1 0.4488 low speed 0.15 1
1 1 0.4037 low speed 0.15 1
1 1 0.3833 low speed 0.15 1
1 1 0.4368 low speed 0.15 1
1 1 0.5791 low speed 0.15 1
1 0 0.3455 low speed 0.15 1
1 0 0.3623 low speed 0.15 1
1 1 0.3562 low speed 0.15 1
1 1 0.5258 low speed 0.15 1
1 1 0.4166 low speed 0.15 1
1 1 0.5183 low speed 0.15 1
1 1 0.4534 low speed 0.15 1
1 1 0.4131 low speed 0.15 1
1 1 0.5258 low speed 0.15 1
1 1 0.4463 low speed 0.15 1
1 1 0.5063 low speed 0.15 1
1 1 0.3972 low speed 0.15 1
1 1 0.5652 low speed 0.15 1
1 1 0.4536 low speed 0.15 1
1 1 0.4284 low speed 0.15 1
1 0 0.3623 low speed 0.15 1
1 0 0.3724 low speed 0.15 1
1 1 0.3988 low speed 0.15 1
1 1 0.4536 low speed 0.15 1
1 1 0.5183 low speed 0.15 1
1 1 0.4572 low speed 0.15 1
1 1 0.3762 low speed 0.15 1
1 1 0.4581 low speed 0.15 1
1 1 0.5345 low speed 0.15 1
1 1 0.4674 low speed 0.15 1
1 1 0.5652 low speed 0.15 1
1 1 0.4534 low speed 0.15 1
1 1 0.46 low speed 0.15 1
1 1 0.3491 low speed 0.15 1
1 0 0.7189 low speed 0.15 1
1 1 0.5435 low speed 0.15 1
1 1 0.3175 low speed 0.15 1
1 1 0.4037 low speed 0.15 1
1 0 0.4952 low speed 0.15 1
1 0 0.3718 low speed 0.15 1
1 1 0.4166 low speed 0.15 1
1 0 0.3926 low speed 0.15 1
1 1 0.6541 low speed 0.15 1
1 0 0.3261 low speed 0.15 1
1 1 0.4341 low speed 0.15 1
1 1 0.5258 low speed 0.15 1
1 1 0.4029 low speed 0.15 1
1 1 0.4071 low speed 0.15 1
1 1 0.3562 low speed 0.15 1
1 1 0.4821 low speed 0.15 1
1 1 0.4131 low speed 0.15 1
1 1 0.5818 low speed 0.15 1
1 1 0.4063 low speed 0.15 1
1 1 0.5532 low speed 0.15 1
1 1 0.3262 low speed 0.15 1
1 0 0.6965 low speed 0.15 1
1 1 0.4235 low speed 0.15 1
1 1 0.3959 low speed 0.15 1
1 0 0.4875 low speed 0.15 1
1 1 0.7013 low speed 0.15 1
1 1 0.471 vlow speed 0.15 1
1 1 1.354 vlow speed 0.15 1
1 0 0.4825 vlow speed 0.15 1
1 1 0.9767 vlow speed 0.15 1
1 1 0.4148 vlow speed 0.15 1
1 1 0.3957 vlow speed 0.15 1
1 1 0.3205 vlow speed 0.15 1
1 1 0.4213 vlow speed 0.15 1
1 1 0.5564 vlow speed 0.15 1
1 1 0.3958 vlow speed 0.15 1
1 1 0.3945 vlow speed 0.15 1
1 1 0.319 vlow speed 0.15 1
1 1 1.354 vlow speed 0.15 1
1 0 0.4825 vlow speed 0.15 1
1 1 0.5737 vlow speed 0.15 1
1 1 0.4196 vlow speed 0.15 1
1 0 0.8146 vlow speed 0.15 1
1 1 0.3248 vlow speed 0.15 1
1 0 0.9627 vlow speed 0.15 1
1 1 0.3361 vlow speed 0.15 1
1 1 0.4595 vlow speed 0.15 1
1 0 0.4079 vlow speed 0.15 1
1 1 0.859 vlow speed 0.15 1
1 1 0.4524 vlow speed 0.15 1
1 1 0.4196 vlow speed 0.15 1
1 1 0.3948 vlow speed 0.15 1
1 0 0.593 vlow speed 0.15 1
1 1 0.4938 vlow speed 0.15 1
1 0 0.4153 vlow speed 0.15 1
1 0 0.4443 vlow speed 0.15 1
1 1 0.7958 vlow speed 0.15 1
1 1 0.3911 vlow speed 0.15 1
1 1 0.3469 vlow speed 0.15 1
1 0 0.3457 vlow speed 0.15 1
1 1 0.3767 vlow speed 0.15 1
1 1 0.5564 vlow speed 0.15 1
1 1 0.8699 vlow speed 0.15 1
1 1 0.4095 vlow speed 0.15 1
1 0 0.3983 vlow speed 0.15 1
1 1 0.3957 vlow speed 0.15 1
1 0 0.6097 vlow speed 0.15 1
1 0 0.3807 vlow speed 0.15 1
1 1 0.3482 vlow speed 0.15 1
1 1 0.4633 vlow speed 0.15 1
1 1 0.6716 vlow speed 0.15 1
1 1 0.3839 vlow speed 0.15 1
1 1 0.3451 vlow speed 0.15 1
1 0 0.6097 vlow speed 0.15 1
1 1 0.3975 vlow speed 0.15 1
1 0 0.9417 vlow speed 0.15 1
1 0 0.3752 vlow speed 0.15 1
1 0 0.3807 vlow speed 0.15 1
1 1 0.575 vlow speed 0.15 1
1 1 0.3622 vlow speed 0.15 1
1 0 0.4747 vlow speed 0.15 1
1 0 0.4017 vlow speed 0.15 1
1 0 0.5037 vlow speed 0.15 1
1 1 0.3745 vlow speed 0.15 1
1 1 0.5495 vlow speed 0.15 1
1 0 0.4224 vlow speed 0.15 1
1 1 0.3618 vlow speed 0.15 1
1 1 0.4423 vlow speed 0.15 1
1 1 0.3918 vlow speed 0.15 1
1 1 0.7292 vlow speed 0.15 1
1 1 0.5317 vlow speed 0.15 1
1 1 0.5101 vlow speed 0.15 1
1 1 0.4196 vlow speed 0.15 1
1 1 0.6756 vlow speed 0.15 1
1 1 0.3679 vlow speed 0.15 1
1 1 1.0215 vlow speed 0.15 1
1 0 0.3489 vlow speed 0.15 1
1 0 0.3543 vlow speed 0.15 1
1 1 0.676 vlow speed 0.15 1
1 1 0.5984 vlow speed 0.15 1
1 0 0.4379 vlow speed 0.15 1
1 1 1.354 vlow speed 0.15 1
1 0 0.304 vlow speed 0.15 1
1 0 0.4443 vlow speed 0.15 1
1 0 0.9417 vlow speed 0.15 1
1 1 0.7117 vlow speed 0.15 1
1 1 0.9912 vlow speed 0.15 1
1 1 0.6053 vlow speed 0.15 1
1 1 0.9007 vlow speed 0.15 1
1 1 0.6447 vlow speed 0.15 1
1 1 0.3335 vlow speed 0.15 1
1 1 0.5456 vlow speed 0.15 1
1 1 0.4095 vlow speed 0.15 1
1 1 0.5621 vlow speed 0.15 1
1 1 0.573 vlow speed 0.15 1
1 1 0.5737 vlow speed 0.15 1
1 1 0.3714 vlow speed 0.15 1
1 1 0.584 vlow speed 0.15 1
1 1 1.2028 vlow speed 0.15 1
1 0 1.1592 vlow speed 0.15 1
1 0 0.3457 vlow speed 0.15 1
1 1 0.7894 vlow speed 0.15 1
1 0 0.5282 vlow speed 0.15 1
1 1 0.7292 vlow speed 0.15 1
1 0 0.4771 vlow speed 0.15 1
1 1 0.4636 vlow speed 0.15 1
1 1 0.3205 vlow speed 0.15 1
1 1 0.3618 vlow speed 0.15 1
1 1 0.4213 vlow speed 0.15 1
1 1 0.4478 vlow speed 0.15 1
1 1 0.4636 vlow speed 0.15 1
1 1 0.9912 vlow speed 0.15 1
1 0 0.3227 vlow speed 0.15 1
1 0 0.4443 vlow speed 0.15 1
1 1 0.5495 vlow speed 0.15 1
1 1 0.6558 vlow speed 0.15 1
1 1 0.3957 vlow speed 0.15 1
1 0 0.776 vlow speed 0.15 1
1 1 0.4288 vlow speed 0.15 1
1 0 0.5537 vlow speed 0.15 1
1 1 0.4095 vlow speed 0.15 1
1 1 0.4885 vlow speed 0.15 1
1 1 0.6538 vlow speed 0.15 1
1 1 1.2028 vlow speed 0.15 1
1 1 0.654 vlow speed 0.15 1
1 1 0.4568 vlow speed 0.15 1
1 0 0.5537 vlow speed 0.15 1
1 0 0.4045 vlow speed 0.15 1
1 1 0.7411 vlow speed 0.15 1
1 0 0.776 vlow speed 0.15 1
1 0 0.393 vlow speed 0.15 1
1 1 0.3757 vlow speed 0.15 1
1 1 0.4037 vlow speed 0.15 1
1 1 0.3679 vlow speed 0.15 1
1 1 0.4633 vlow speed 0.15 1
1 1 0.3858 vlow speed 0.15 1
1 1 0.4213 vlow speed 0.15 1
1 1 0.584 vlow speed 0.15 1
1 1 0.4095 vlow speed 0.15 1
1 1 0.4055 vlow speed 0.15 1
1 1 0.6152 vlow speed 0.15 1
1 1 0.3996 vlow speed 0.15 1
1 1 0.3482 vlow speed 0.15 1
1 0 0.605 vlow speed 0.15 1
1 0 0.8146 vlow speed 0.15 1
1 1 0.423 vlow speed 0.15 1
1 0 0.384 vlow speed 0.15 1
1 1 0.3838 vlow speed 0.15 1
1 0 0.3543 vlow speed 0.15 1
1 1 0.4952 vlow speed 0.15 1
1 1 0.452 vlow speed 0.15 1
1 1 0.4568 vlow speed 0.15 1
1 1 0.3679 vlow speed 0.15 1
1 1 0.5456 vlow speed 0.15 1
1 0 0.4443 vlow speed 0.15 1
1 1 0.7958 vlow speed 0.15 1
1 0 0.4857 vlow speed 0.15 1
1 1 0.4213 vlow speed 0.15 1
1 1 0.4148 vlow speed 0.15 1
1 1 0.39 vlow speed 0.15 1
1 1 0.3531 vlow speed 0.15 1
1 0 0.4314 vlow speed 0.15 1
1 1 0.37 vlow speed 0.15 1
1 1 0.4213 vlow speed 0.15 1
1 1 0.6738 vlow speed 0.15 1
1 1 0.4673 vlow speed 0.15 1
1 0 0.3131 vlow speed 0.15 1
1 1 0.363 vlow speed 0.15 1
1 1 0.3929 vlow speed 0.15 1
1 1 0.6684 vlow speed 0.15 1
1 0 0.4404 vlow speed 0.15 1
1 1 0.573 vlow speed 0.15 1
1 0 0.3131 vlow speed 0.15 1
1 0 0.7242 vlow speed 0.15 1
1 1 0.584 vlow speed 0.15 1
1 1 0.654 vlow speed 0.15 1
1 1 0.5761 vlow speed 0.15 1
1 1 0.5495 vlow speed 0.15 1
1 1 0.4952 vlow speed 0.15 1
1 1 0.3618 vlow speed 0.15 1
1 0 0.3914 vlow speed 0.15 1
1 1 0.7411 vlow speed 0.15 1
1 1 0.3335 vlow speed 0.15 1
1 0 0.3891 vlow speed 0.15 1
1 0 0.3726 vlow speed 0.15 1
1 1 0.6152 vlow speed 0.15 1
1 1 0.3622 vlow speed 0.15 1
1 1 0.5301 vlow speed 0.15 1
1 0 1.836 vlow speed 0.15 1
1 1 1.0215 vlow speed 0.15 1
1 1 0.4636 vlow speed 0.15 1
1 1 0.3714 vlow speed 0.15 1
1 1 0.4938 vlow speed 0.15 1
1 1 0.3469 vlow speed 0.15 1
1 1 0.584 vlow speed 0.15 1
1 0 0.3807 vlow speed 0.15 1
1 0 0.4919 vlow speed 0.15 1
1 1 1.2028 vlow speed 0.15 1
1 0 0.4643 vlow speed 0.15 1
1 0 0.7752 vlow speed 0.15 1
1 1 0.5454 vlow speed 0.15 1
1 0 0.3606 vlow speed 0.15 1
1 0 0.3489 vlow speed 0.15 1
1 0 0.3775 vlow speed 0.15 1
1 1 0.3469 vlow speed 0.15 1
1 1 0.4794 vlow speed 0.15 1
1 1 0.575 vlow speed 0.15 1
1 1 0.4568 vlow speed 0.15 1
1 1 0.5984 vlow speed 0.15 1
1 0 0.4314 vlow speed 0.15 1
1 1 0.4012 vlow speed 0.15 1
1 0 0.3374 vlow speed 0.15 1
1 0 0.4747 vlow speed 0.15 1
1 1 0.7292 vlow speed 0.15 1
1 0 0.5037 vlow speed 0.15 1
1 1 0.4938 vlow speed 0.15 1
1 1 0.6684 vlow speed 0.15 1
1 1 0.573 vlow speed 0.15 1
1 0 0.389 vlow speed 0.15 1
1 1 0.6538 vlow speed 0.15 1
1 0 0.4234 vlow speed 0.15 1
1 1 0.3324 vlow speed 0.15 1
1 1 0.7764 vlow speed 0.15 1
